	Kingdom	Phylum	Class	Order	Family	Genus	Species	ASV
new_taxa..2...i..1.7..386	100	100	100	100	100	54	54	ASV_390
new_taxa..2...i..1.7..387	100	100	100	100	100	87	87	ASV_391
new_taxa..2...i..1.7..388	100	100	100	100	100	100	21	ASV_392
new_taxa..2...i..1.7..389	100	100	100	100	100	100	100	ASV_393
new_taxa..2...i..1.7..390	100	100	100	100	100	100	37	ASV_394
new_taxa..2...i..1.7..391	100	100	100	100	100	100	68	ASV_395
new_taxa..2...i..1.7..392	100	100	100	100	100	65	63	ASV_396
new_taxa..2...i..1.7..393	100	100	100	100	100	71	71	ASV_397
new_taxa..2...i..1.7..394	100	100	100	100	100	100	100	ASV_398
new_taxa..2...i..1.7..395	100	100	100	100	100	75	75	ASV_399
new_taxa..2...i..1.7..396	100	100	100	100	100	7	7	ASV_400
new_taxa..2...i..1.7..397	100	100	100	100	100	100	100	ASV_401
new_taxa..2...i..1.7..398	100	100	100	100	100	95	95	ASV_402
new_taxa..2...i..1.7..399	100	100	100	100	100	99	99	ASV_403
new_taxa..2...i..1.7..400	100	100	100	98	98	95	92	ASV_404
new_taxa..2...i..1.7..401	100	100	100	100	100	99	99	ASV_405
new_taxa..2...i..1.7..402	100	100	100	100	100	100	74	ASV_406
new_taxa..2...i..1.7..403	100	100	100	100	100	100	100	ASV_407
new_taxa..2...i..1.7..404	100	100	100	100	100	100	64	ASV_408
new_taxa..2...i..1.7..405	100	100	100	100	100	79	79	ASV_409
new_taxa..2...i..1.7..406	100	100	100	100	100	44	44	ASV_410
new_taxa..2...i..1.7..407	100	100	100	100	100	100	100	ASV_411
new_taxa..2...i..1.7..408	100	100	100	100	100	75	75	ASV_412
new_taxa..2...i..1.7..409	100	100	100	100	100	100	86	ASV_413
new_taxa..2...i..1.7..410	100	100	100	100	100	100	100	ASV_414
new_taxa..2...i..1.7..411	100	100	100	100	100	46	46	ASV_415
new_taxa..2...i..1.7..412	100	100	100	100	100	100	100	ASV_416
new_taxa..2...i..1.7..413	100	100	99	99	99	97	97	ASV_417
new_taxa..2...i..1.7..414	100	99	98	98	97	77	73	ASV_418
new_taxa..2...i..1.7..415	100	100	100	99	99	78	78	ASV_419
new_taxa..2...i..1.7..416	100	100	100	100	100	100	62	ASV_420
new_taxa..2...i..1.7..417	100	100	100	100	99	99	99	ASV_421
new_taxa..2...i..1.7..418	100	100	100	100	100	54	54	ASV_422
new_taxa..2...i..1.7..419	100	100	100	100	100	93	78	ASV_423
new_taxa..2...i..1.7..420	100	100	100	100	98	52	52	ASV_424
new_taxa..2...i..1.7..421	100	100	100	100	100	100	100	ASV_425
new_taxa..2...i..1.7..422	100	100	100	100	100	75	75	ASV_426
new_taxa..2...i..1.7..423	100	100	100	100	100	100	95	ASV_427
new_taxa..2...i..1.7..424	100	100	100	100	100	100	100	ASV_428
new_taxa..2...i..1.7..425	100	100	100	100	100	100	100	ASV_429
new_taxa..2...i..1.7..426	100	100	100	100	100	96	96	ASV_430
new_taxa..2...i..1.7..427	100	100	100	100	100	100	99	ASV_431
new_taxa..2...i..1.7..428	100	100	100	100	100	99	99	ASV_432
new_taxa..2...i..1.7..429	100	100	100	100	100	89	83	ASV_433
new_taxa..2...i..1.7..430	100	100	100	99	99	96	96	ASV_434
new_taxa..2...i..1.7..431	100	100	100	100	100	93	93	ASV_435
new_taxa..2...i..1.7..432	100	100	100	100	100	88	64	ASV_436
new_taxa..2...i..1.7..433	100	100	100	100	100	50	50	ASV_437
new_taxa..2...i..1.7..434	100	100	100	100	100	68	57	ASV_438
new_taxa..2...i..1.7..435	100	100	100	100	99	99	99	ASV_439
new_taxa..2...i..1.7..436	100	100	100	100	100	54	54	ASV_440
new_taxa..2...i..1.7..437	100	100	100	100	100	40	40	ASV_441
new_taxa..2...i..1.7..438	100	100	100	100	100	22	22	ASV_442
new_taxa..2...i..1.7..439	100	100	100	100	100	98	98	ASV_443
new_taxa..2...i..1.7..440	100	100	100	100	100	99	99	ASV_444
new_taxa..2...i..1.7..441	100	100	100	100	100	100	100	ASV_445
new_taxa..2...i..1.7..442	100	100	100	100	90	68	68	ASV_446
new_taxa..2...i..1.7..443	100	100	100	100	100	100	86	ASV_447
new_taxa..2...i..1.7..444	100	100	100	100	100	100	67	ASV_448
new_taxa..2...i..1.7..445	100	100	100	100	100	100	63	ASV_449
new_taxa..2...i..1.7..446	100	100	100	100	100	96	96	ASV_450
new_taxa..2...i..1.7..447	100	100	100	100	100	100	100	ASV_451
new_taxa..2...i..1.7..448	100	100	100	100	94	77	68	ASV_452
new_taxa..2...i..1.7..449	100	100	100	100	100	89	89	ASV_454
new_taxa..2...i..1.7..450	100	100	100	100	100	89	89	ASV_455
new_taxa..2...i..1.7..451	100	99	99	97	95	95	95	ASV_456
new_taxa..2...i..1.7..452	100	100	100	100	100	91	55	ASV_457
new_taxa..2...i..1.7..453	100	100	100	100	100	100	100	ASV_458
new_taxa..2...i..1.7..454	100	100	100	100	100	68	67	ASV_459
new_taxa..2...i..1.7..455	100	100	100	100	100	96	68	ASV_460
new_taxa..2...i..1.7..456	100	100	100	100	100	19	19	ASV_462
new_taxa..2...i..1.7..457	100	99	98	97	97	54	54	ASV_463
new_taxa..2...i..1.7..458	100	100	100	100	100	73	73	ASV_464
new_taxa..2...i..1.7..459	100	100	100	100	100	69	69	ASV_465
new_taxa..2...i..1.7..460	100	100	100	100	100	86	67	ASV_466
new_taxa..2...i..1.7..461	100	85	84	84	84	36	36	ASV_467
new_taxa..2...i..1.7..462	100	99	99	98	96	95	90	ASV_468
new_taxa..2...i..1.7..463	100	100	100	100	100	40	32	ASV_469
new_taxa..2...i..1.7..464	100	100	100	100	100	100	100	ASV_470
new_taxa..2...i..1.7..465	100	99	99	99	93	62	62	ASV_471
new_taxa..2...i..1.7..466	100	100	100	100	100	100	31	ASV_472
new_taxa..2...i..1.7..467	100	100	100	100	100	100	100	ASV_473
new_taxa..2...i..1.7..468	100	100	100	100	99	99	99	ASV_474
new_taxa..2...i..1.7..469	100	100	100	100	100	48	48	ASV_475
new_taxa..2...i..1.7..470	100	100	100	100	100	74	74	ASV_476
new_taxa..2...i..1.7..471	100	100	100	100	100	100	25	ASV_477
new_taxa..2...i..1.7..472	100	100	100	99	98	98	98	ASV_478
new_taxa..2...i..1.7..473	100	100	100	100	100	100	67	ASV_480
new_taxa..2...i..1.7..474	100	100	100	100	100	80	79	ASV_481
new_taxa..2...i..1.7..475	100	100	100	100	100	74	62	ASV_482
new_taxa..2...i..1.7..476	100	100	100	100	100	95	95	ASV_483
new_taxa..2...i..1.7..477	100	100	100	100	100	100	71	ASV_484
new_taxa..2...i..1.7..478	100	100	100	100	100	56	56	ASV_485
new_taxa..2...i..1.7..479	100	100	100	100	100	77	77	ASV_486
new_taxa..2...i..1.7..480	100	100	100	100	100	69	67	ASV_487
new_taxa..2...i..1.7..481	100	100	100	100	100	100	47	ASV_488
new_taxa..2...i..1.7..482	100	100	100	100	99	85	50	ASV_489
new_taxa..2...i..1.7..483	100	100	100	100	100	100	100	ASV_490
new_taxa..2...i..1.7..484	100	100	100	100	100	99	99	ASV_491
new_taxa..2...i..1.7..485	100	100	100	100	100	56	56	ASV_492
new_taxa..2...i..1.7..486	100	99	99	98	98	47	47	ASV_493
new_taxa..2...i..1.7..487	100	100	100	100	100	100	100	ASV_494
new_taxa..2...i..1.7..488	100	100	100	100	100	23	23	ASV_495
new_taxa..2...i..1.7..489	100	100	100	100	99	52	38	ASV_496
new_taxa..2...i..1.7..490	100	100	100	100	98	98	95	ASV_497
new_taxa..2...i..1.7..491	100	100	100	100	100	92	92	ASV_499
new_taxa..2...i..1.7..492	100	100	100	100	100	40	40	ASV_500
new_taxa..2...i..1.7..493	100	100	100	100	89	89	89	ASV_501
new_taxa..2...i..1.7..494	100	100	100	100	100	98	98	ASV_502
new_taxa..2...i..1.7..495	100	100	100	100	100	100	100	ASV_503
new_taxa..2...i..1.7..496	100	100	100	100	100	100	100	ASV_504
new_taxa..2...i..1.7..497	100	100	100	100	100	93	17	ASV_505
new_taxa..2...i..1.7..498	100	100	100	99	99	82	82	ASV_506
new_taxa..2...i..1.7..499	100	100	100	100	100	99	99	ASV_507
new_taxa..2...i..1.7..500	100	100	100	100	100	100	100	ASV_508
new_taxa..2...i..1.7..501	100	100	100	100	100	60	60	ASV_509
new_taxa..2...i..1.7..502	100	100	100	100	100	100	100	ASV_510
new_taxa..2...i..1.7..503	100	100	100	100	100	100	41	ASV_511
new_taxa..2...i..1.7..504	100	100	100	100	100	68	63	ASV_512
new_taxa..2...i..1.7..505	100	100	100	98	96	95	95	ASV_513
new_taxa..2...i..1.7..506	100	100	100	99	99	31	31	ASV_515
new_taxa..2...i..1.7..507	100	100	100	100	100	100	100	ASV_517
new_taxa..2...i..1.7..508	100	100	100	100	100	100	100	ASV_518
new_taxa..2...i..1.7..509	100	100	100	100	100	75	75	ASV_519
new_taxa..2...i..1.7..510	100	100	100	100	100	100	100	ASV_520
new_taxa..2...i..1.7..511	100	100	100	100	100	100	100	ASV_521
new_taxa..2...i..1.7..512	100	100	100	100	100	75	75	ASV_522
new_taxa..2...i..1.7..513	100	100	100	100	100	100	100	ASV_523
new_taxa..2...i..1.7..514	100	100	100	100	100	95	94	ASV_524
new_taxa..2...i..1.7..515	100	100	100	100	100	18	17	ASV_525
new_taxa..2...i..1.7..516	100	100	100	100	100	81	74	ASV_526
new_taxa..2...i..1.7..517	100	100	100	100	100	81	81	ASV_527
new_taxa..2...i..1.7..518	100	100	100	100	85	46	22	ASV_528
new_taxa..2...i..1.7..519	100	100	100	100	100	33	33	ASV_529
new_taxa..2...i..1.7..520	100	100	100	100	100	49	48	ASV_530
new_taxa..2...i..1.7..521	100	100	100	100	100	89	88	ASV_531
new_taxa..2...i..1.7..522	100	100	100	100	100	87	85	ASV_532
new_taxa..2...i..1.7..523	100	100	100	100	100	16	16	ASV_533
new_taxa..2...i..1.7..524	100	99	99	99	99	99	99	ASV_534
new_taxa..2...i..1.7..525	100	100	100	100	95	95	95	ASV_535
new_taxa..2...i..1.7..526	100	100	100	100	100	100	98	ASV_536
new_taxa..2...i..1.7..527	100	100	100	100	100	100	35	ASV_537
new_taxa..2...i..1.7..528	100	100	100	100	100	100	100	ASV_538
new_taxa..2...i..1.7..529	100	100	100	100	100	100	100	ASV_539
new_taxa..2...i..1.7..530	100	100	100	100	100	96	87	ASV_540
new_taxa..2...i..1.7..531	100	100	100	100	99	74	61	ASV_541
new_taxa..2...i..1.7..532	100	100	100	100	100	100	96	ASV_542
new_taxa..2...i..1.7..533	100	100	100	100	100	97	97	ASV_543
new_taxa..2...i..1.7..534	100	100	100	99	99	99	99	ASV_544
new_taxa..2...i..1.7..535	100	100	100	100	100	100	86	ASV_545
new_taxa..2...i..1.7..536	100	100	100	100	100	100	100	ASV_546
new_taxa..2...i..1.7..537	100	100	100	100	100	100	100	ASV_547
new_taxa..2...i..1.7..538	100	100	100	100	100	13	12	ASV_548
new_taxa..2...i..1.7..539	100	100	100	99	99	99	99	ASV_549
new_taxa..2...i..1.7..540	100	100	100	100	99	98	33	ASV_550
new_taxa..2...i..1.7..541	100	97	97	97	93	89	63	ASV_551
new_taxa..2...i..1.7..542	100	100	100	100	100	80	79	ASV_552
new_taxa..2...i..1.7..543	100	100	100	100	100	43	43	ASV_553
new_taxa..2...i..1.7..544	100	100	100	100	100	28	28	ASV_554
new_taxa..2...i..1.7..545	100	100	100	100	100	56	56	ASV_555
new_taxa..2...i..1.7..546	100	100	100	100	100	100	100	ASV_556
new_taxa..2...i..1.7..547	100	100	100	99	99	95	92	ASV_557
new_taxa..2...i..1.7..548	100	100	100	100	100	100	100	ASV_558
new_taxa..2...i..1.7..549	100	100	100	99	98	95	93	ASV_559
new_taxa..2...i..1.7..550	100	100	100	100	100	100	100	ASV_560
new_taxa..2...i..1.7..551	100	100	100	100	100	93	93	ASV_561
new_taxa..2...i..1.7..552	100	100	100	100	100	78	46	ASV_562
new_taxa..2...i..1.7..553	100	100	100	100	100	79	76	ASV_563
new_taxa..2...i..1.7..554	100	100	100	100	100	88	87	ASV_564
new_taxa..2...i..1.7..555	100	100	100	100	100	76	72	ASV_565
new_taxa..2...i..1.7..556	100	100	100	100	100	38	38	ASV_566
new_taxa..2...i..1.7..557	100	100	100	100	100	58	58	ASV_567
new_taxa..2...i..1.7..558	100	100	100	100	99	99	94	ASV_568
new_taxa..2...i..1.7..559	100	100	100	100	100	91	91	ASV_569
new_taxa..2...i..1.7..560	100	100	100	100	100	32	32	ASV_570
new_taxa..2...i..1.7..561	100	100	100	100	98	56	56	ASV_571
new_taxa..2...i..1.7..562	100	100	100	100	100	38	37	ASV_572
new_taxa..2...i..1.7..563	100	100	100	100	100	27	27	ASV_573
new_taxa..2...i..1.7..564	100	100	100	100	100	100	100	ASV_574
new_taxa..2...i..1.7..565	100	100	100	100	100	92	80	ASV_575
new_taxa..2...i..1.7..566	100	100	100	100	100	99	99	ASV_576
new_taxa..2...i..1.7..567	100	100	100	100	100	72	72	ASV_577
new_taxa..2...i..1.7..568	100	100	100	100	100	45	42	ASV_578
new_taxa..2...i..1.7..569	100	100	100	99	99	99	99	ASV_579
new_taxa..2...i..1.7..570	100	100	100	100	100	100	100	ASV_580
new_taxa..2...i..1.7..571	100	100	100	100	100	100	84	ASV_581
new_taxa..2...i..1.7..572	100	100	100	100	100	98	98	ASV_582
new_taxa..2...i..1.7..573	100	100	100	100	100	90	89	ASV_583
new_taxa..2...i..1.7..574	100	100	100	100	98	86	86	ASV_584
new_taxa..2...i..1.7..575	100	100	100	100	98	84	84	ASV_585
new_taxa..2...i..1.7..576	100	100	100	100	95	34	26	ASV_586
new_taxa..2...i..1.7..577	100	100	100	100	100	100	91	ASV_587
new_taxa..2...i..1.7..578	100	100	100	100	100	87	87	ASV_588
new_taxa..2...i..1.7..579	100	100	100	100	100	82	82	ASV_589
new_taxa..2...i..1.7..580	100	100	100	100	100	100	100	ASV_590
new_taxa..2...i..1.7..581	100	100	100	100	100	93	93	ASV_591
new_taxa..2...i..1.7..582	100	100	100	100	100	100	99	ASV_592
new_taxa..2...i..1.7..583	100	100	100	100	100	79	79	ASV_593
new_taxa..2...i..1.7..584	100	100	100	100	100	97	97	ASV_594
new_taxa..2...i..1.7..585	100	100	100	100	100	100	94	ASV_596
new_taxa..2...i..1.7..586	100	100	100	100	100	100	97	ASV_597
new_taxa..2...i..1.7..587	100	100	100	100	100	58	58	ASV_598
new_taxa..2...i..1.7..588	100	100	100	100	100	100	100	ASV_599
new_taxa..2...i..1.7..589	100	100	100	100	100	72	72	ASV_600
new_taxa..2...i..1.7..590	100	100	100	100	100	69	69	ASV_601
new_taxa..2...i..1.7..591	100	100	100	100	100	100	100	ASV_602
new_taxa..2...i..1.7..592	100	100	100	95	94	89	89	ASV_603
new_taxa..2...i..1.7..593	100	100	100	100	100	100	99	ASV_604
new_taxa..2...i..1.7..594	100	100	100	100	100	100	100	ASV_605
new_taxa..2...i..1.7..595	100	100	100	100	100	95	95	ASV_606
new_taxa..2...i..1.7..596	100	100	100	100	100	69	68	ASV_607
new_taxa..2...i..1.7..597	100	100	100	100	100	50	50	ASV_608
new_taxa..2...i..1.7..598	100	100	100	100	100	8	8	ASV_609
new_taxa..2...i..1.7..599	100	99	99	99	99	90	90	ASV_611
new_taxa..2...i..1.7..600	100	100	100	100	100	99	99	ASV_612
new_taxa..2...i..1.7..601	100	100	100	100	100	100	99	ASV_613
new_taxa..2...i..1.7..602	100	100	100	100	100	83	83	ASV_614
new_taxa..2...i..1.7..603	100	100	100	100	96	69	39	ASV_615
new_taxa..2...i..1.7..604	100	92	91	91	91	42	42	ASV_616
new_taxa..2...i..1.7..605	100	100	100	100	100	100	100	ASV_617
new_taxa..2...i..1.7..606	100	100	100	100	100	99	99	ASV_618
new_taxa..2...i..1.7..607	100	100	100	100	100	100	100	ASV_619
new_taxa..2...i..1.7..608	100	100	100	100	100	96	94	ASV_620
new_taxa..2...i..1.7..609	100	100	100	100	100	100	100	ASV_621
new_taxa..2...i..1.7..610	100	100	100	100	100	93	93	ASV_622
new_taxa..2...i..1.7..611	100	100	100	100	100	96	71	ASV_623
new_taxa..2...i..1.7..612	100	100	100	100	100	100	100	ASV_625
new_taxa..2...i..1.7..613	100	100	100	100	100	97	96	ASV_627
new_taxa..2...i..1.7..614	100	100	100	100	100	71	71	ASV_628
new_taxa..2...i..1.7..615	100	100	100	100	98	98	85	ASV_629
new_taxa..2...i..1.7..616	100	100	100	100	100	93	93	ASV_630
new_taxa..2...i..1.7..617	100	100	100	100	100	93	93	ASV_631
new_taxa..2...i..1.7..618	100	100	100	100	100	100	100	ASV_632
new_taxa..2...i..1.7..619	100	100	100	100	100	65	65	ASV_633
new_taxa..2...i..1.7..620	100	100	100	100	100	100	100	ASV_634
new_taxa..2...i..1.7..621	100	100	100	100	74	72	33	ASV_635
new_taxa..2...i..1.7..622	100	100	100	100	100	100	100	ASV_637
new_taxa..2...i..1.7..623	100	100	100	100	100	96	85	ASV_638
new_taxa..2...i..1.7..624	100	100	100	100	100	21	21	ASV_639
new_taxa..2...i..1.7..625	100	100	100	100	100	93	92	ASV_640
new_taxa..2...i..1.7..626	100	100	100	100	100	85	84	ASV_641
new_taxa..2...i..1.7..627	100	100	100	100	100	100	100	ASV_642
new_taxa..2...i..1.7..628	100	100	100	100	100	64	64	ASV_643
new_taxa..2...i..1.7..629	100	100	100	100	100	100	100	ASV_644
new_taxa..2...i..1.7..630	100	100	100	100	94	64	57	ASV_645
new_taxa..2...i..1.7..631	100	100	100	100	100	81	81	ASV_647
new_taxa..2...i..1.7..632	100	100	100	100	100	93	91	ASV_648
new_taxa..2...i..1.7..633	100	100	100	100	100	72	72	ASV_649
new_taxa..2...i..1.7..634	100	100	100	100	100	91	91	ASV_650
new_taxa..2...i..1.7..635	100	100	100	100	100	77	77	ASV_651
new_taxa..2...i..1.7..636	100	100	100	100	100	93	93	ASV_652
new_taxa..2...i..1.7..637	100	100	100	100	100	100	98	ASV_653
new_taxa..2...i..1.7..638	100	99	99	99	97	97	97	ASV_654
new_taxa..2...i..1.7..639	100	100	100	100	100	99	99	ASV_655
new_taxa..2...i..1.7..640	100	100	100	100	100	95	95	ASV_656
new_taxa..2...i..1.7..641	100	100	100	100	100	100	94	ASV_658
new_taxa..2...i..1.7..642	100	100	100	100	100	95	83	ASV_659
new_taxa..2...i..1.7..643	100	100	100	100	100	100	100	ASV_660
new_taxa..2...i..1.7..644	100	100	100	100	100	95	95	ASV_661
new_taxa..2...i..1.7..645	100	100	100	100	100	68	29	ASV_662
new_taxa..2...i..1.7..646	100	100	100	100	100	91	60	ASV_663
new_taxa..2...i..1.7..647	100	100	100	100	100	100	100	ASV_664
new_taxa..2...i..1.7..648	100	100	100	100	100	100	100	ASV_665
new_taxa..2...i..1.7..649	100	100	100	100	100	100	100	ASV_666
new_taxa..2...i..1.7..650	100	100	100	100	100	92	92	ASV_667
new_taxa..2...i..1.7..651	100	100	100	100	100	100	100	ASV_668
new_taxa..2...i..1.7..652	100	100	100	100	100	78	48	ASV_669
new_taxa..2...i..1.7..653	100	100	100	100	100	100	56	ASV_670
new_taxa..2...i..1.7..654	100	100	100	100	100	67	67	ASV_671
new_taxa..2...i..1.7..655	100	100	100	100	100	100	100	ASV_672
new_taxa..2...i..1.7..656	100	100	100	100	100	100	100	ASV_673
new_taxa..2...i..1.7..657	100	100	100	98	89	88	55	ASV_674
new_taxa..2...i..1.7..658	100	100	100	100	100	100	71	ASV_675
new_taxa..2...i..1.7..659	100	100	100	100	100	94	94	ASV_676
new_taxa..2...i..1.7..660	100	100	100	100	100	100	97	ASV_677
new_taxa..2...i..1.7..661	100	100	100	100	100	100	100	ASV_678
new_taxa..2...i..1.7..662	100	100	100	100	100	100	100	ASV_679
new_taxa..2...i..1.7..663	100	100	100	100	100	97	97	ASV_680
new_taxa..2...i..1.7..664	100	100	100	100	100	99	73	ASV_681
new_taxa..2...i..1.7..665	100	100	100	100	100	96	62	ASV_682
new_taxa..2...i..1.7..666	100	100	100	100	100	76	76	ASV_683
new_taxa..2...i..1.7..667	100	100	100	100	100	95	95	ASV_684
new_taxa..2...i..1.7..668	100	99	99	99	99	58	58	ASV_685
new_taxa..2...i..1.7..669	100	100	100	100	100	77	73	ASV_686
new_taxa..2...i..1.7..670	100	100	100	100	100	100	100	ASV_687
new_taxa..2...i..1.7..671	100	100	100	100	100	59	59	ASV_688
new_taxa..2...i..1.7..672	100	100	100	100	100	97	96	ASV_689
new_taxa..2...i..1.7..673	100	100	100	100	100	100	100	ASV_690
new_taxa..2...i..1.7..674	100	100	100	100	100	100	100	ASV_691
new_taxa..2...i..1.7..675	100	100	100	100	100	100	100	ASV_692
new_taxa..2...i..1.7..676	100	100	100	100	100	11	11	ASV_693
new_taxa..2...i..1.7..677	100	100	100	98	98	49	46	ASV_694
new_taxa..2...i..1.7..678	100	100	100	100	100	100	100	ASV_695
new_taxa..2...i..1.7..679	100	100	100	100	100	100	100	ASV_696
new_taxa..2...i..1.7..680	100	100	100	100	100	66	66	ASV_697
new_taxa..2...i..1.7..681	100	100	99	98	98	62	61	ASV_698
new_taxa..2...i..1.7..682	100	100	100	100	100	96	95	ASV_699
new_taxa..2...i..1.7..683	100	100	100	100	100	48	48	ASV_700
new_taxa..2...i..1.7..684	100	100	100	100	100	100	100	ASV_701
new_taxa..2...i..1.7..685	100	100	100	100	100	18	13	ASV_702
new_taxa..2...i..1.7..686	100	100	100	100	100	58	58	ASV_703
new_taxa..2...i..1.7..687	100	100	100	100	100	100	100	ASV_704
new_taxa..2...i..1.7..688	100	100	100	100	100	100	100	ASV_705
new_taxa..2...i..1.7..689	100	100	100	100	100	91	91	ASV_706
new_taxa..2...i..1.7..690	100	100	100	100	100	100	69	ASV_707
new_taxa..2...i..1.7..691	100	100	100	100	100	100	83	ASV_708
new_taxa..2...i..1.7..692	100	100	100	100	100	100	100	ASV_709
new_taxa..2...i..1.7..693	100	100	100	99	99	56	49	ASV_711
new_taxa..2...i..1.7..694	100	100	100	100	100	89	82	ASV_712
new_taxa..2...i..1.7..695	100	100	100	100	100	62	62	ASV_713
new_taxa..2...i..1.7..696	100	100	100	100	100	100	49	ASV_714
new_taxa..2...i..1.7..697	100	100	100	100	100	96	96	ASV_715
new_taxa..2...i..1.7..698	100	100	100	100	100	100	100	ASV_716
new_taxa..2...i..1.7..699	100	100	100	100	100	100	100	ASV_717
new_taxa..2...i..1.7..700	100	100	100	100	100	56	56	ASV_718
new_taxa..2...i..1.7..701	100	100	100	100	100	91	89	ASV_719
new_taxa..2...i..1.7..702	100	100	100	100	100	100	100	ASV_720
new_taxa..2...i..1.7..703	100	100	100	100	98	57	10	ASV_721
new_taxa..2...i..1.7..704	100	100	100	100	100	13	13	ASV_722
new_taxa..2...i..1.7..705	100	100	100	100	100	74	64	ASV_723
new_taxa..2...i..1.7..706	100	100	100	100	100	100	100	ASV_724
new_taxa..2...i..1.7..707	100	100	100	100	100	100	100	ASV_725
new_taxa..2...i..1.7..708	100	70	60	60	60	60	60	ASV_726
new_taxa..2...i..1.7..709	100	100	100	100	100	34	34	ASV_727
new_taxa..2...i..1.7..710	100	100	100	100	100	100	100	ASV_728
new_taxa..2...i..1.7..711	100	100	100	100	100	33	4	ASV_729
new_taxa..2...i..1.7..712	100	100	100	100	100	57	48	ASV_730
new_taxa..2...i..1.7..713	100	100	100	100	100	93	93	ASV_732
new_taxa..2...i..1.7..714	100	100	100	93	69	69	69	ASV_733
new_taxa..2...i..1.7..715	100	100	100	100	100	75	75	ASV_734
new_taxa..2...i..1.7..716	100	100	100	100	100	36	32	ASV_736
new_taxa..2...i..1.7..717	100	100	100	100	100	100	100	ASV_737
new_taxa..2...i..1.7..718	100	100	100	100	100	100	100	ASV_738
new_taxa..2...i..1.7..719	100	100	100	100	100	77	73	ASV_739
new_taxa..2...i..1.7..720	100	100	100	100	100	74	74	ASV_740
new_taxa..2...i..1.7..721	100	100	100	100	100	80	47	ASV_741
new_taxa..2...i..1.7..722	100	100	100	100	100	87	56	ASV_742
new_taxa..2...i..1.7..723	100	100	100	100	100	97	93	ASV_743
new_taxa..2...i..1.7..724	100	63	57	57	57	57	57	ASV_745
new_taxa..2...i..1.7..725	100	100	100	100	100	84	49	ASV_746
new_taxa..2...i..1.7..726	100	100	100	100	100	24	24	ASV_747
new_taxa..2...i..1.7..727	100	100	100	100	100	95	85	ASV_748
new_taxa..2...i..1.7..728	100	100	100	100	100	40	40	ASV_749
new_taxa..2...i..1.7..729	100	100	100	100	100	100	99	ASV_750
new_taxa..2...i..1.7..730	100	100	100	100	100	100	100	ASV_753
new_taxa..2...i..1.7..731	100	100	100	100	100	89	86	ASV_754
new_taxa..2...i..1.7..732	100	100	100	100	100	100	100	ASV_755
new_taxa..2...i..1.7..733	100	100	100	100	99	96	96	ASV_756
new_taxa..2...i..1.7..734	100	100	100	100	100	79	79	ASV_758
new_taxa..2...i..1.7..735	100	100	100	100	100	100	100	ASV_759
new_taxa..2...i..1.7..736	100	100	100	100	100	92	91	ASV_760
new_taxa..2...i..1.7..737	100	100	100	100	100	98	98	ASV_761
new_taxa..2...i..1.7..738	100	100	100	100	100	78	78	ASV_762
new_taxa..2...i..1.7..739	100	100	100	100	100	58	58	ASV_763
new_taxa..2...i..1.7..740	100	100	100	100	100	100	99	ASV_764
new_taxa..2...i..1.7..741	100	100	100	100	100	100	100	ASV_765
new_taxa..2...i..1.7..742	100	100	100	100	100	98	82	ASV_767
new_taxa..2...i..1.7..743	100	100	100	100	100	100	100	ASV_768
new_taxa..2...i..1.7..744	100	100	100	100	100	100	100	ASV_769
new_taxa..2...i..1.7..745	100	100	100	100	100	100	100	ASV_770
new_taxa..2...i..1.7..746	100	100	100	100	100	100	99	ASV_771
new_taxa..2...i..1.7..747	100	100	100	100	100	43	37	ASV_772
new_taxa..2...i..1.7..748	100	100	100	100	100	100	100	ASV_773
new_taxa..2...i..1.7..749	100	100	100	100	100	98	63	ASV_774
new_taxa..2...i..1.7..750	100	100	100	100	100	99	99	ASV_775
new_taxa..2...i..1.7..751	100	100	100	100	100	100	99	ASV_776
new_taxa..2...i..1.7..752	100	100	100	100	100	74	74	ASV_777
new_taxa..2...i..1.7..753	100	100	100	100	100	100	100	ASV_778
new_taxa..2...i..1.7..754	100	100	100	100	100	100	99	ASV_779
new_taxa..2...i..1.7..755	100	100	100	100	100	86	86	ASV_780
new_taxa..2...i..1.7..756	100	100	100	100	100	100	100	ASV_781
new_taxa..2...i..1.7..757	100	100	100	100	100	100	100	ASV_782
new_taxa..2...i..1.7..758	100	100	100	100	99	99	92	ASV_783
new_taxa..2...i..1.7..759	100	100	100	100	100	100	100	ASV_784
new_taxa..2...i..1.7..760	100	100	100	100	100	56	56	ASV_785
new_taxa..2...i..1.7..761	100	100	100	100	100	100	49	ASV_786
new_taxa..2...i..1.7..762	100	100	100	100	100	100	98	ASV_787
new_taxa..2...i..1.7..763	100	100	100	100	100	100	100	ASV_788
new_taxa..2...i..1.7..764	100	100	100	100	100	100	100	ASV_789
new_taxa..2...i..1.7..765	100	100	100	100	100	100	98	ASV_790
new_taxa..2...i..1.7..766	100	100	100	99	99	53	53	ASV_791
new_taxa..2...i..1.7..767	100	100	100	100	100	100	90	ASV_792
new_taxa..2...i..1.7..768	100	100	100	100	100	100	82	ASV_793
new_taxa..2...i..1.7..769	100	100	100	99	99	10	10	ASV_794
new_taxa..2...i..1.7..770	100	100	100	100	100	100	74	ASV_795
new_taxa..2...i..1.7..771	100	100	100	100	95	90	66	ASV_796
new_taxa..2...i..1.7..772	100	100	100	100	100	98	98	ASV_797
new_taxa..2...i..1.7..773	100	100	100	100	100	99	99	ASV_798
